,Concurso,Data Sorteio,Dezena1,Dezena2,Dezena3,Dezena4,Dezena5,Dezena6,Arrecadacao_Total,Ganhadores_Sena,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio
1788,1789,2016-02-10 00:00:00,57,59,6,25,43,58,15395562,0,0,16,55476.51,1574,805.61,SIM,14902458.79,18000000
1789,1790,2016-02-13 00:00:00,28,13,11,26,50,27,43155861,0,0,72,34557.38,5672,626.67,SIM,19485858.98,24000000
1790,1791,2016-02-17 00:00:00,55,12,50,18,53,46,44687387.5,0,0,36,71567.53,3703,993.95,SIM,24231916.09,30000000
1791,1792,2016-02-20 00:00:00,47,41,18,17,2,16,50964900,0,0,85,34568.92,6593,636.68,SIM,29644681.07,35000000
1792,1793,2016-02-24 00:00:00,56,13,22,54,14,58,52274470.5,1,35196529.96,80,37673.26,5158,834.72,NÃO,0,3000000
1793,1794,2016-02-27 00:00:00,1,5,37,60,34,40,27706770,1,2942618.04,64,24959.71,3568,639.58,NÃO,0,18000000
1794,1795,2016-03-02 00:00:00,55,50,42,58,47,30,38128146,0,0,48,45797.11,2549,1232,SIM,18655346.92,24000000
1795,1796,2016-03-05 00:00:00,54,22,48,34,23,53,48610310,1,23818040.93,48,58387.61,4783,837.07,NÃO,0,3000000
1796,1797,2016-03-08 00:00:00,2,57,35,13,54,14,15407598.5,0,0,32,27759.94,2516,504.38,SIM,1636375.41,3500000
1797,1798,2016-03-10 00:00:00,9,28,45,2,23,53,23534406,0,0,88,15418.93,4315,449.21,SIM,4135864.44,6600000
1798,1799,2016-03-12 00:00:00,53,1,3,4,51,39,29701612.5,0,0,39,43908.54,3102,788.63,SIM,17663326.2,21000000
1799,1800,2016-03-16 00:00:00,31,56,16,6,11,19,41343148,1,22054205.88,96,24829.38,5710,596.35,NÃO,0,3000000
1800,1801,2016-03-19 00:00:00,19,45,43,6,54,34,27371067.5,0,0,82,19244.71,3265,690.46,SIM,2906964.51,6500000
1801,1802,2016-03-23 00:00:00,6,14,2,17,44,13,29632225,0,0,99,17256.89,6229,391.81,SIM,6054076.93,9000000
1802,1803,2016-03-26 00:00:00,4,29,8,49,38,50,28428841,0,0,35,46830.05,2641,886.59,SIM,9073383.05,13000000
1803,1804,2016-03-30 00:00:00,20,50,48,59,28,21,34551692,0,0,23,86611.4,2088,1362.93,SIM,23512820.15,28000000
1804,1805,2016-04-02 00:00:00,17,49,27,22,57,31,48568747.5,0,0,53,52834.14,4693,852.39,SIM,28671099.98,34000000
1805,1806,2016-04-06 00:00:00,11,42,55,58,35,20,55654595.5,0,0,86,37310.94,5047,908.24,SIM,34581937.55,40000000
1806,1807,2016-04-09 00:00:00,43,15,22,1,16,25,67545257.5,0,0,94,41428.63,7609,731.14,SIM,41755631.7,50000000
1807,1808,2016-04-13 00:00:00,20,25,45,2,41,14,76614121.5,0,0,141,31327.32,9208,685.29,SIM,49892491.27,60000000
1808,1809,2016-04-16 00:00:00,23,12,54,46,9,24,85960518,0,0,188,26361.78,13704,516.63,SIM,81342042.56,90000000
1809,1810,2016-04-20 00:00:00,56,10,43,50,1,25,103207069,1,92303225.84,266,22369.76,14324,593.44,NÃO,0,2500000
1810,1811,2016-04-23 00:00:00,32,37,5,35,17,57,24593303,0,0,82,17291.66,4309,470.08,SIM,2611949.97,6000000
1811,1812,2016-04-27 00:00:00,45,34,23,20,37,32,29763916,0,0,43,39907.56,2976,823.74,SIM,5773048.72,10000000
1812,1813,2016-04-30 00:00:00,51,9,13,15,19,11,39165192.5,0,0,209,10804.08,9346,345.15,SIM,9932617.01,14000000
1813,1814,2016-05-03 00:00:00,53,51,27,11,46,9,26648079.5,0,0,51,30125.16,3473,631.97,SIM,27675011.61,31500000
1814,1815,2016-05-05 00:00:00,60,8,25,39,41,11,45317219.5,3,10829320.16,84,31104.09,4553,819.78,NÃO,0,3000000
1815,1816,2016-05-07 00:00:00,12,10,46,28,22,5,27317451,0,0,112,14062.28,6085,369.75,SIM,2901270.13,6500000
1816,1817,2016-05-11 00:00:00,47,1,26,55,39,4,31871619.5,0,0,49,37500.89,3620,725.15,SIM,6286219.1,10000000
1817,1818,2016-05-14 00:00:00,10,53,15,2,6,56,39985141,0,0,98,23523.73,6394,515.06,SIM,10532870.63,16000000
1818,1819,2016-05-18 00:00:00,37,26,18,30,33,17,42065250.5,0,0,30,80841.77,4092,846.68,SIM,27454572.98,33000000
1819,1820,2016-05-21 00:00:00,27,19,23,3,45,40,55315218,0,0,182,17522.94,9333,488.15,SIM,33329366.7,40000000
1820,1821,2016-05-25 00:00:00,53,31,19,52,36,22,60860145.5,2,19896531.79,84,41772.19,6145,815.73,NÃO,0,2500000
1821,1822,2016-05-28 00:00:00,22,53,26,1,43,50,24684450,0,0,23,61876.99,1885,1078.56,SIM,2621630.3,6000000
1822,1823,2016-06-01 00:00:00,54,34,59,21,9,4,31057124,0,0,70,25579.78,4110,622.37,SIM,5920075.17,10000000
1823,1824,2016-06-04 00:00:00,19,30,60,12,6,5,38588368,0,0,157,14170.67,8192,387.97,SIM,24071272.35,28500000
1824,1825,2016-06-07 00:00:00,21,54,10,50,51,11,30719489.5,1,27333858.49,41,43198.01,3176,796.65,NÃO,0,2200000
1825,1826,2016-06-09 00:00:00,43,48,32,19,17,51,23770859,0,0,42,32630.91,2476,790.73,SIM,2524601.69,5000000
1826,1827,2016-06-11 00:00:00,43,33,53,26,54,42,26673272.5,0,0,44,34950.81,2487,883.35,SIM,5357456.36,9000000
1827,1828,2016-06-15 00:00:00,40,32,11,6,59,48,32592364,0,0,36,52197.16,2502,1072.91,SIM,8818952.53,13000000
1828,1829,2016-06-18 00:00:00,53,32,30,7,24,13,37916872,0,0,103,21224.08,6254,499.35,SIM,22971302.58,27000000
1829,1830,2016-06-22 00:00:00,29,3,54,7,37,60,42529525.5,1,27488182.36,100,24520.21,6640,527.54,NÃO,0,2500000
1830,1831,2016-06-25 00:00:00,55,15,48,32,28,27,24629594.5,1,2615804.34,71,20000.12,3168,640.33,NÃO,0,2500000
1831,1832,2016-06-29 00:00:00,34,47,57,56,14,46,22501927,0,0,31,41849.62,1786,1037.7,SIM,2389833.83,5500000
1832,1833,2016-07-02 00:00:00,2,42,3,27,16,7,30419207,0,0,105,16702.91,6930,361.53,SIM,5620528.25,9000000
1833,1834,2016-07-06 00:00:00,2,22,51,24,48,17,33185138,1,9144980.42,100,19132.74,5132,532.58,NÃO,0,15000000
1834,1835,2016-07-09 00:00:00,50,36,8,28,47,58,35420563.5,0,0,41,49808.69,3133,931.17,SIM,13993542.04,18000000
1835,1836,2016-07-12 00:00:00,59,18,45,60,8,15,27231904,0,0,46,34131.37,2948,760.82,SIM,16885726.58,20000000
1836,1837,2016-07-14 00:00:00,41,48,57,50,44,54,37043030.5,0,0,32,66740.59,2346,1300.51,SIM,20819909.09,25000000
1837,1838,2016-07-16 00:00:00,59,24,30,8,57,5,41308785,1,25207139.21,115,20709.91,5293,642.8,NÃO,0,2500000
1838,1839,2016-07-20 00:00:00,28,32,22,56,58,7,24166919,0,0,30,46444.42,2933,678.64,SIM,13593147.19,18000000
1839,1840,2016-07-23 00:00:00,33,41,48,15,17,47,39578910,0,0,59,38676.34,4879,668.14,SIM,17796654.66,22500000
1840,1841,2016-07-27 00:00:00,6,51,13,38,49,3,43752614.5,0,0,81,31142.44,6170,584.05,SIM,22443433.51,27000000
1841,1842,2016-07-30 00:00:00,18,43,22,24,16,34,50451173.5,1,27801637.78,100,29087.4,6722,618.17,NÃO,0,2500000
1842,1843,2016-08-03 00:00:00,28,26,33,41,8,54,25284829.5,1,2685394.05,51,28584.03,3046,683.7,NÃO,0,2500000
1843,1844,2016-08-06 00:00:00,4,3,37,39,48,50,26726059.5,0,0,21,73375.18,2121,1037.83,SIM,15241649.6,19000000
1844,1845,2016-08-09 00:00:00,9,3,29,13,30,51,25663326.5,0,0,75,19728.1,4312,490.19,SIM,17967242.21,21000000
1845,1846,2016-08-11 00:00:00,49,26,30,34,24,6,36513736,0,0,49,42962.92,3189,943.05,SIM,21845210.59,27000000
1846,1847,2016-08-13 00:00:00,45,1,57,49,50,6,43114960,0,0,44,56494.85,3678,965.49,SIM,26424266.87,32000000
1847,1848,2016-08-17 00:00:00,58,41,50,40,9,55,48841485,0,0,46,61215.95,3330,1208.03,SIM,31611512.99,38000000
1848,1849,2016-08-20 00:00:00,35,27,3,11,44,5,55033954.5,0,0,194,16355.46,11341,399.68,SIM,51420014.28,58000000
1849,1850,2016-08-24 00:00:00,24,32,23,40,41,38,67912631.5,1,58632725.66,81,48339.16,5935,942.46,NÃO,0,2500000
1850,1851,2016-08-27 00:00:00,35,22,8,37,21,18,25995277,0,0,40,37468.65,3146,680.56,SIM,2760847.66,5100000
1851,1852,2016-08-31 00:00:00,29,13,49,50,45,17,27813873.5,0,0,83,19320.44,4187,547.13,SIM,5714840.7,10000000
1852,1853,2016-09-03 00:00:00,2,41,39,1,34,45,36044890,1,9543014.95,28,74219.7,2780,1067.9,NÃO,0,3000000
1853,1854,2016-09-08 00:00:00,59,30,43,31,34,25,22133380.5,0,0,18,70893.89,1548,1177.63,SIM,14360440.78,17000000
1854,1855,2016-09-10 00:00:00,6,38,24,39,15,10,32261362,0,0,55,33818.44,4074,652.22,SIM,17786782.63,22000000
1855,1856,2016-09-14 00:00:00,14,9,2,32,22,37,42723149,0,0,122,20190.03,7199,488.79,SIM,22324226.34,28000000
1856,1857,2016-09-17 00:00:00,53,35,52,25,23,13,50505038.5,0,0,198,14706.29,5600,742.81,SIM,27688151.39,32000000
1857,1858,2016-09-20 00:00:00,55,30,28,59,33,22,35657471.5,0,0,53,38788.97,3799,773.06,SIM,31475179.58,36000000
1858,1859,2016-09-22 00:00:00,13,26,1,21,14,51,50128274,0,0,88,32842.3,6049,682.55,SIM,50903383.91,57000000
1859,1860,2016-09-24 00:00:00,10,40,30,44,36,60,63318563,1,57628178.83,109,33491.77,11392,457.79,NÃO,0,2500000
1860,1861,2016-09-28 00:00:00,45,9,60,2,35,4,23474332,0,0,41,33009.81,3181,607.8,SIM,2493108.83,5500000
1861,1862,2016-10-01 00:00:00,8,49,35,42,56,2,31422552,2,2915182.12,99,18299.52,4549,568.93,NÃO,0,3000000
1862,1863,2016-10-05 00:00:00,23,45,16,58,59,56,24216790.5,0,0,31,45038.97,2542,784.65,SIM,2571962.18,5500000
1863,1864,2016-10-08 00:00:00,5,4,37,40,60,14,33092391.5,0,0,43,44370.39,3530,772.12,SIM,17804218.79,22000000
1864,1865,2016-10-13 00:00:00,42,5,32,37,1,31,42890351,0,0,38,65074.31,3936,897.51,SIM,22359420.3,27000000
1865,1866,2016-10-15 00:00:00,14,36,60,38,17,44,45142954.5,0,0,129,20175.94,6185,601.15,SIM,27153861.24,33000000
1866,1867,2016-10-18 00:00:00,3,43,21,17,22,10,36479653,0,0,96,21908.52,6158,487.91,SIM,31028209.82,35000000
1867,1868,2016-10-20 00:00:00,25,5,31,1,28,23,46222218,0,0,181,14723.32,7846,485.21,SIM,35937274.74,42000000
1868,1869,2016-10-22 00:00:00,11,26,24,52,40,23,56900256,0,0,66,49705.43,4827,970.89,SIM,57176870.77,64000000
1869,1870,2016-10-26 00:00:00,30,40,33,18,20,32,82735219,0,0,98,48674.1,7040,967.95,SIM,65963826.04,75000000
1870,1871,2016-10-29 00:00:00,17,58,33,52,11,3,99659087.5,1,76548193.31,275,20893.81,15560,527.52,NÃO,0,2500000
1871,1872,2016-11-03 00:00:00,39,11,56,46,13,25,23918384,0,0,25,55160.14,2790,706.09,SIM,2540269.69,5000000
1872,1873,2016-11-05 00:00:00,25,5,53,28,41,54,29032685.5,0,0,27,61995.05,3152,758.64,SIM,5623707.57,9000000
1873,1874,2016-11-08 00:00:00,43,28,10,37,47,44,23619214.5,0,0,16,85109.69,1933,1006.39,SIM,25420134.55,29000000
1874,1875,2016-11-10 00:00:00,53,45,47,1,52,55,40270688.5,1,29697112.87,45,51595.3,2828,1172.85,NÃO,0,2500000
1875,1876,2016-11-12 00:00:00,7,18,51,41,44,39,24761821,0,0,23,62070.94,2308,883.65,SIM,2629847.55,5800000
1876,1877,2016-11-16 00:00:00,35,13,32,16,24,23,24378487,0,0,90,15617,4306,466.3,SIM,5218982.82,8400000
1877,1878,2016-11-19 00:00:00,56,26,40,16,57,12,36294835.5,0,0,36,58126.73,2981,1002.8,SIM,9073702.73,13400000
1878,1879,2016-11-23 00:00:00,20,58,10,59,57,5,36569155,1,12957556.93,103,20469.69,4610,653.35,NÃO,0,15000000
1879,1880,2016-11-26 00:00:00,19,51,56,16,5,37,37297494.5,0,0,65,33082.62,5045,608.91,SIM,14794344.48,20000000
1880,1881,2016-11-30 00:00:00,30,10,53,44,3,56,38828384,1,18918141.78,44,50878.02,4024,794.74,NÃO,0,3000000
1881,1882,2016-12-03 00:00:00,41,35,37,10,19,9,27773742.5,0,0,25,64051.3,3054,749.03,SIM,2949730.9,6000000
1882,1883,2016-12-07 00:00:00,28,59,16,47,27,60,29623391,0,0,30,56930.77,2896,842.5,SIM,6095905.09,9600000
1883,1884,2016-12-10 00:00:00,38,1,32,4,23,59,35230006,0,0,47,43216.38,3839,755.84,SIM,21103130.14,25000000
1884,1885,2016-12-14 00:00:00,59,7,18,23,32,14,42226884,0,0,88,27665.59,6170,563.68,SIM,25587867.65,33000000
1885,1886,2016-12-17 00:00:00,7,40,54,15,3,45,49405237,0,0,72,39561.62,6962,584.48,SIM,30834987.47,36000000
1886,1887,2016-12-20 00:00:00,23,56,41,46,34,11,37715622,0,0,54,40268.09,3496,888.55,SIM,34840603.05,40000000
1887,1888,2016-12-22 00:00:00,48,1,18,45,17,10,50303820,2,20091578.77,113,25665.88,7195,575.84,NÃO,0,3000000
1888,1889,2016-12-24 00:00:00,30,25,23,44,28,16,24134523,0,0,49,28397.25,3138,633.46,SIM,82505122.23,225000000
1889,1890,2016-12-31 00:00:00,5,24,51,22,11,53,735869326.5,6,36824758.22,1665,25481.21,124889,485.3,NÃO,0,2500000
1890,1891,2017-01-04 00:00:00,47,1,3,19,23,58,20866660.5,0,0,46,26153.43,3488,492.73,SIM,2216159.14,4500000
1891,1892,2017-01-07 00:00:00,50,22,6,37,30,17,28186455.5,0,0,31,52421.85,2623,885.07,SIM,5209722.53,8000000
1892,1893,2017-01-11 00:00:00,17,58,45,19,28,16,28867835.5,0,0,44,37826.41,3162,751.94,SIM,8275652.39,11000000
1893,1894,2017-01-14 00:00:00,31,35,57,54,21,53,36033266.5,0,0,37,56148.15,2761,1074.91,SIM,19709935.8,25000000
1894,1895,2017-01-18 00:00:00,3,5,2,34,10,15,40381043.5,0,0,175,13303.72,10199,326.1,SIM,23998634.45,28000000
1895,1896,2017-01-21 00:00:00,25,6,14,21,3,15,45051695.5,1,28783383.17,133,19529.58,7692,482.4,NÃO,0,2500000
1896,1897,2017-01-25 00:00:00,52,9,58,47,22,25,22474543,0,0,46,28168.68,2873,644.3,SIM,2386925.5,5000000
1897,1898,2017-01-28 00:00:00,53,12,58,55,34,45,28455896,0,0,32,51269.12,2722,861.03,SIM,5409105.01,9000000
1898,1899,2017-02-01 00:00:00,48,35,44,23,36,20,30752715,0,0,39,45462.41,3023,837.87,SIM,19831525.03,24000000
1899,1900,2017-02-04 00:00:00,46,11,8,43,28,27,44381116.5,0,0,87,29411.18,5573,655.91,SIM,24545054.4,30000000
1900,1901,2017-02-08 00:00:00,30,53,26,11,37,12,47953150,0,0,60,46078.62,4645,850.28,SIM,29637954.24,35000000
1901,1902,2017-02-11 00:00:00,25,18,2,21,9,7,54636827,3,11813566.31,367,8583.27,13764,326.94,NÃO,0,3000000
1902,1903,2017-02-15 00:00:00,9,43,10,15,45,28,23846886,0,0,41,33533.69,3205,612.82,SIM,2532676.2,5000000
1903,1904,2017-02-18 00:00:00,21,18,56,15,51,12,29501318,0,0,82,20742.5,4003,607,SIM,19038780.05,22000000
1904,1905,2017-02-21 00:00:00,43,54,29,57,35,56,26878204.5,0,0,22,70438.67,2351,941.63,SIM,21893399.68,25000000
1905,1906,2017-02-23 00:00:00,27,40,33,6,39,60,35988757,0,0,54,38424.36,3833,773.32,SIM,25715612.29,30000000
1906,1907,2017-02-25 00:00:00,3,48,44,35,25,38,40882726.5,0,0,55,42855.91,4353,773.54,SIM,30057592.56,35000000
1907,1908,2017-03-01 00:00:00,10,27,57,13,23,4,28926369.5,0,0,95,17555.12,5839,408.02,SIM,33129739.06,38000000
1908,1909,2017-03-04 00:00:00,47,43,45,40,57,11,57553279,0,0,27,122896.6,4423,1071.73,SIM,51941537.67,58000000
1909,1910,2017-03-08 00:00:00,9,6,39,15,22,48,73439205,1,59741202.88,219,19333.81,10816,559.23,NÃO,0,3000000
1910,1911,2017-03-11 00:00:00,32,16,33,23,18,30,26687335.5,0,0,42,36634.43,2817,780.28,SIM,2834348.24,6000000
1911,1912,2017-03-15 00:00:00,42,10,33,36,13,35,28383915,1,5848882.96,43,38057.25,4556,513.12,NÃO,0,3000000
1912,1913,2017-03-18 00:00:00,14,56,52,17,4,43,26308782.5,0,0,43,35274.91,2960,732.05,SIM,2794143.74,6000000
1913,1914,2017-03-22 00:00:00,39,33,29,16,44,42,28355670,1,5805678.69,27,60549.38,2403,971.9,NÃO,0,16000000
1914,1915,2017-03-25 00:00:00,57,21,2,33,20,48,35966479.5,0,0,39,53170.03,3429,863.9,SIM,16048217.78,20000000
1915,1916,2017-03-29 00:00:00,3,50,18,23,9,52,40056670.5,0,0,100,23094.5,5478,602.26,SIM,20302466.15,25000000
1916,1917,2017-04-01 00:00:00,4,36,25,21,46,33,46407588.5,0,0,70,38222.98,5412,706.26,SIM,25231218.49,30000000
1917,1918,2017-04-05 00:00:00,22,17,50,38,20,16,51947780.5,0,0,67,44701.88,5269,812.03,SIM,30748371.01,36000000
1918,1919,2017-04-08 00:00:00,60,28,54,37,45,11,58358968.5,0,0,67,50218.8,5858,820.52,SIM,52483493.14,59000000
1919,1920,2017-04-12 00:00:00,39,45,31,25,43,33,70389350.5,0,0,90,45091.85,6586,880.27,SIM,59959246.3,65000000
1920,1921,2017-04-15 00:00:00,19,10,16,15,28,35,67970381.5,0,0,127,30856.7,9277,603.45,SIM,67178091.05,75000000
1921,1922,2017-04-19 00:00:00,20,41,22,36,43,38,92856928.5,0,0,124,43174.39,8817,867.41,SIM,77040029.99,88000000
1922,1923,2017-04-22 00:00:00,46,34,59,45,9,42,96113356.5,0,0,110,50376.11,9351,846.56,SIM,87247820.27,97000000
1923,1924,2017-04-26 00:00:00,16,52,53,58,30,12,134048376,1,101484527.4,188,41109.03,11382,970.01,NÃO,0,35000000
1924,1925,2017-04-29 00:00:00,47,43,38,1,17,45,46487696.5,0,0,50,53604.54,5258,728.2,SIM,35737910.39,40000000
1925,1926,2017-05-03 00:00:00,46,3,2,30,14,20,52542315,1,41318205.91,95,31887.41,6741,641.97,NÃO,0,3000000
1926,1927,2017-05-06 00:00:00,11,5,30,31,13,19,31477666.5,1,3343108.9,140,12963.07,7385,351.06,NÃO,0,2500000
1927,1928,2017-05-09 00:00:00,28,51,59,26,53,10,15485907.5,0,0,28,31886.89,1630,782.5,SIM,1644692.28,3500000
1928,1929,2017-05-11 00:00:00,10,52,23,36,3,43,23394773.5,0,0,45,29973.67,3225,597.48,SIM,15437361.69,18000000
1929,1930,2017-05-13 00:00:00,17,56,37,52,18,4,35965646.5,0,0,50,41471.66,4712,628.66,SIM,19257119.83,24000000
1930,1931,2017-05-17 00:00:00,34,8,2,15,9,22,43744127,0,0,131,19252.27,8918,404,SIM,23902997.26,30000000
1931,1932,2017-05-20 00:00:00,55,21,16,44,29,10,47928555.5,0,0,72,38379.16,5449,724.45,SIM,28993285.02,34000000
1932,1933,2017-05-24 00:00:00,15,19,35,59,14,2,48499493,0,0,86,32514.14,6417,622.5,SIM,34144209.63,40000000
1933,1934,2017-05-27 00:00:00,56,39,35,8,23,59,56434322,0,0,105,30987.58,6699,693.85,SIM,55663885.26,65000000
1934,1935,2017-05-31 00:00:00,24,17,10,1,3,23,67050592,3,20928347.7,497,7778.22,18964,291.21,NÃO,0,3000000
1935,1936,2017-06-03 00:00:00,51,40,52,24,12,3,28669844,0,0,43,38440.62,2686,879.13,SIM,3044902.03,6500000
1936,1937,2017-06-07 00:00:00,10,29,24,43,6,55,30745253,1,6310224.41,71,24966.25,4055,624.48,NÃO,0,3000000
1937,1938,2017-06-10 00:00:00,10,54,42,16,40,32,27429262,0,0,24,65892.57,2220,1017.64,SIM,2913145.1,6500000
1938,1939,2017-06-14 00:00:00,39,29,24,52,7,45,29345851.5,0,0,59,28676.64,3620,667.68,SIM,18262613.14,21000000
1939,1940,2017-06-17 00:00:00,36,16,9,47,13,17,36254417.5,0,0,95,22002.44,6468,461.66,SIM,22113040.42,26700000
1940,1941,2017-06-21 00:00:00,38,1,9,48,49,24,41988908.5,1,26572503.56,63,38426.22,4313,801.84,NÃO,0,3000000
1941,1942,2017-06-24 00:00:00,48,20,43,18,6,24,24225943,0,0,56,24941.71,4126,483.6,SIM,2572934.23,6000000
1942,1943,2017-06-28 00:00:00,43,11,39,9,30,12,26360005,0,0,23,66077.13,2870,756.48,SIM,5372518.09,8000000
1943,1944,2017-07-01 00:00:00,8,57,47,39,9,59,33190703,0,0,41,46673.04,2879,949.53,SIM,19713673.8,23000000
1944,1945,2017-07-04 00:00:00,8,54,21,10,45,4,26655265,0,0,50,30735.95,4258,515.59,SIM,22544615.97,26000000
1945,1946,2017-07-06 00:00:00,6,39,4,44,52,60,39445854,0,0,40,56855.82,3729,871.25,SIM,26733992.14,32000000
1946,1947,2017-07-08 00:00:00,52,59,55,40,8,33,45280627,0,0,63,41438.63,4250,877.52,SIM,31543054.69,36000000
1947,1948,2017-07-12 00:00:00,28,33,20,24,57,12,55062525,0,0,100,31746.05,7199,629.96,SIM,37391010.97,45000000
1948,1949,2017-07-15 00:00:00,30,1,14,56,22,6,66075649.5,0,0,130,29304.32,8455,643.67,SIM,59931164.62,68000000
1949,1950,2017-07-19 00:00:00,32,21,10,48,34,57,79618157.5,0,0,88,52163.05,7215,908.88,SIM,68387070.06,78000000
1950,1951,2017-07-22 00:00:00,55,14,16,21,33,19,95049423,0,0,209,26220.25,13551,577.71,SIM,78481864.51,90000000
1951,1952,2017-07-26 00:00:00,9,21,53,36,52,38,123388139,0,0,180,39521.6,13017,780.72,SIM,91586393.3,105000000
1952,1953,2017-07-29 00:00:00,45,29,42,9,43,26,154132051.5,1,107956102.1,237,37495.41,16988,747.28,NÃO,0,3000000
1953,1954,2017-08-02 00:00:00,40,9,49,25,35,33,26907720,0,0,32,48479.76,2483,892.55,SIM,34841160.62,40000000
1954,1955,2017-08-05 00:00:00,15,41,45,33,36,27,56857055.5,0,0,147,22299.78,7391,633.6,SIM,40879706.35,46000000
1955,1956,2017-08-08 00:00:00,20,40,28,5,8,45,41314840,0,0,74,32189.04,5000,680.56,SIM,45267579.56,50000000
1956,1957,2017-08-10 00:00:00,23,47,29,2,14,22,59222338,1,51557331.87,98,34841.2,8329,585.63,NÃO,0,2500000
1957,1958,2017-08-12 00:00:00,55,34,22,20,24,15,29112706,0,0,32,52452.5,2670,898.06,SIM,3091936.52,7000000
1958,1959,2017-08-16 00:00:00,56,43,21,8,27,35,31904771.5,0,0,94,19568.67,4639,566.45,SIM,21061112.37,26000000
1959,1960,2017-08-19 00:00:00,43,39,18,25,37,1,48374375,0,0,116,24043.13,6655,598.69,SIM,26198748.72,32000000
1960,1961,2017-08-23 00:00:00,50,30,25,17,32,26,49918645,0,0,55,52327.94,4505,912.64,SIM,31500395.41,37000000
1961,1962,2017-08-26 00:00:00,39,5,6,53,15,25,56459938.5,0,0,86,37850.84,6431,723.09,SIM,37496765.04,44000000
1962,1963,2017-08-30 00:00:00,34,60,5,4,7,42,58129505,0,0,80,41892.88,6686,716.08,SIM,43670452.21,50000000
1963,1964,2017-09-02 00:00:00,32,27,48,36,2,50,67359876.5,0,0,119,32635.32,7880,704.06,SIM,69532846.39,77000000
1964,1965,2017-09-06 00:00:00,28,26,55,38,48,35,79933521.5,1,78022245.31,98,47025.82,6377,1032.4,NÃO,0,2500000
1965,1966,2017-09-09 00:00:00,19,10,32,60,13,40,23689603,0,0,29,47097.01,2758,707.45,SIM,2515971.84,5500000
1966,1967,2017-09-13 00:00:00,32,39,13,54,30,46,30420544,0,0,43,40787.97,3175,789.14,SIM,5746808.26,10000000
1967,1968,2017-09-16 00:00:00,35,48,44,39,36,52,38347757,0,0,48,46060.89,3782,835.12,SIM,9819560.22,13400000
1968,1969,2017-09-19 00:00:00,30,59,20,32,8,48,25424658,0,0,20,73292.36,1999,1047.55,SIM,25725590.06,30000000
1969,1970,2017-09-21 00:00:00,10,18,24,5,39,52,38874909.5,0,0,87,25762.24,6153,520.37,SIM,29854328.64,35000000
1970,1971,2017-09-23 00:00:00,54,10,52,41,44,4,45849107.5,0,0,39,67779.73,4001,943.83,SIM,34723767.08,40000000
1971,1972,2017-09-27 00:00:00,20,9,59,54,16,57,54233763.5,0,0,85,36786.15,5317,840.11,SIM,40483704.13,47000000
1972,1973,2017-09-30 00:00:00,17,16,60,12,52,1,62371778,0,0,110,32691.06,7294,704.3,SIM,47107945.05,55000000
1973,1974,2017-10-04 00:00:00,19,57,38,54,4,27,67417294,1,54268048.74,141,27566.76,8994,617.38,NÃO,0,22000000
1974,1975,2017-10-07 00:00:00,8,24,47,26,11,57,43635819.5,1,22575348.57,76,33102.68,5845,614.88,NÃO,0,3000000
1975,1976,2017-10-11 00:00:00,52,14,19,12,59,25,26666353,0,0,62,24797.36,3551,618.51,SIM,2832119.78,6000000
1976,1977,2017-10-14 00:00:00,28,3,32,34,37,16,28787773,1,5889546.54,91,18238.97,4723,502.02,NÃO,0,2500000
1977,1978,2017-10-17 00:00:00,6,2,57,22,55,44,15337374.5,0,0,29,30492.05,2089,604.71,SIM,1628917.22,4000000
1978,1979,2017-10-19 00:00:00,38,23,45,32,29,22,21868843.5,1,3951513.94,32,39401.2,2677,672.84,NÃO,0,11500000
1979,1980,2017-10-21 00:00:00,18,16,12,34,37,17,29605005.5,0,0,77,22167.05,4689,520.02,SIM,12243066.43,16000000
1980,1981,2017-10-25 00:00:00,15,6,39,19,37,53,36856522.5,0,0,85,24999.36,5215,582.09,SIM,16157440.72,20000000
1981,1982,2017-10-28 00:00:00,46,24,20,4,50,14,43498161,1,20777195.15,45,55730.37,4144,864.54,NÃO,0,2500000
1982,1983,2017-11-01 00:00:00,14,22,6,5,10,36,24465738.5,1,2598401.89,73,19322.76,4884,412.58,NÃO,0,2000000
1983,1984,2017-11-04 00:00:00,43,32,21,50,35,29,23646889,0,0,13,104873.13,1743,1117.4,SIM,13064010.38,16000000
1984,1985,2017-11-07 00:00:00,9,36,29,28,34,55,24088571.5,0,0,36,38578.22,2503,792.65,SIM,15622354.96,19000000
1985,1986,2017-11-09 00:00:00,55,23,44,43,36,56,32863243,0,0,41,46212.57,3164,855.47,SIM,19112620.03,24000000
1986,1987,2017-11-11 00:00:00,10,58,14,45,31,34,39415096,0,0,59,38516.27,3920,828.15,SIM,23298729.51,29000000
1987,1988,2017-11-16 00:00:00,5,39,10,54,46,42,44029100.5,0,0,87,29177.91,5711,634.98,SIM,27974872.76,33000000
1988,1989,2017-11-18 00:00:00,40,58,30,32,15,22,45738399,0,0,47,56106.95,3280,1148.53,SIM,45258494.61,50000000
1989,1990,2017-11-22 00:00:00,37,26,11,24,59,34,56129209.5,0,0,78,41488.51,5852,789.98,SIM,51219738.92,60000000
1990,1991,2017-11-25 00:00:00,19,34,44,36,20,28,66874573.5,0,0,80,48195.29,6152,895.32,SIM,58322202.57,65000000
